document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
131,"At the beginning of the experiment, I was completely lost and did not know what the purpose of the experiment was. During around the middle of answering the questions, I thought it would be about if a person can identify the correct images from the printed models to the 3d images as well as the 2d images. Now, I think the purpose of the experiment is to see what different mediums of data visualization can be more accurately portrayed.",1.1838233206371533e-308,1.0042112640112623e-308,2.220021919029069e-308,1.021093051353692e-308,1.0,1.3460675934356014e-308,4.097673660709876e-308
132,"The experiment aimed to see how well people can compare bar heights in different types of charts—2D digital, 3D digital, and 3D printed. The researchers wanted to find out if using physical 3D charts could help people make more accurate judgments, especially compared to the often-criticized 3D graphs on screens. They were testing whether hands-on, printed visuals might actually make understanding data easier.",7.37081789134373e-309,1.116969503799122e-308,7.96930612423707e-309,9.374858242370047e-309,2.0294748828687437e-308,1.0,1.4290791909200743e-308
133,I think that I couldn't really find a true purpose other than collecting random data. The data was from different classes so it somehow connects with that.,0.49578253221297613,0.06716570900335238,0.15871740437289472,0.07157145277730065,0.08567620676034117,0.04936922176851436,0.07171747310462058
134,The purpose of the experiment was to analyze how accurate my perception of 3D graphics is and analyze and study this data to find the best ways to convey data accurately.,0.06683058629857301,0.09080738766977771,0.08187142980807625,0.06672452068288888,0.1772356555802273,0.14964896596575664,0.30798329708857386
135,To see if people understand 2D or 3D graphs better,0.09380548287979112,0.28980608752111187,0.06988148961342468,0.11073752121489888,0.13266794620348424,0.12622698442824554,0.098138499825418
136,I guess just to figure out how well people were at interpreting data that wasn't given to you based on what we had. Like how we were able to approximate how tall one of the towers was based on the other.,0.09828639176161298,0.08016865016371656,0.08369743466470261,0.06380574955308264,0.053667681452655186,0.041286546458353834,0.09686817081386313
137,The purpose of the experiment was to understand why we did this experiment and what we learned from it.,1.0,7.409628810527363e-309,3.223547458176822e-308,8.044309842631303e-309,1.016503686034958e-308,6.057856526649594e-309,1.055033609994699e-308
138,I think the purpose was to determine how people interpret different charts and different percentages in relation to each other.,0.3036946327883695,0.13219210782239907,0.08920942851414958,0.08891230185137607,0.09278023733019726,0.05848563800393013,0.07407183040839857
139,see if people perceive graphs differently if online or in person. Also if 2d or 3d have effect on how it’s perceived.,0.008876511373747798,0.9506030346940894,0.006015224436417385,0.008410478904416615,0.009762874081480825,0.008807392756343407,0.007524483753504477
140,To depict whether a participant will be able to tell how small one part of the blocks are compared to the others in 2D vs 3D.,0.15969222034175606,0.11883870877620499,0.11928169270273294,0.08402493530585796,0.08651122691640799,0.06679562009998345,0.14920546471537818
141,I think the purpose of this experiment was to see if students taking STAT 218 can understand scale and proportion when reading graphs.,0.13257309349916488,0.11787632013160045,0.0908455923825631,0.13000892902387523,0.14400788519568175,0.07652214404815122,0.08479504806980553
142,"I think that the purpose of this experiment is a continuation/expansion of an experiment that has previously occurred. More data is being collected in order to further the knowledge and statistical evidence that has already been collected. As a participant in this experiment, I can identify the component of the population of interest, being students enrolled in STAT218 (and there may be an age requirement of 19 and older). I am not sure of the duration of this experiment, but I know that we have given permission for our data to be in the UNL records for 3 years, so this experiment is most likely on-going for longer, yet.",0.5436150157103086,0.05820134064069847,0.1521470188602789,0.06299369997406551,0.07416472135511253,0.04340101022052637,0.06547719323900948
143,"*

expirement .docx",0.4366168498080955,0.04536714455088478,0.17556846440308185,0.04945566354260073,0.059285250989240736,0.03484883336161315,0.061988443128838985
144,"The purpose of this experiment was to see how well people can compare data in different types of bar charts—specifically 2D charts, 3D digital charts, and 3D printed charts. The researchers wanted to find out if physically holding and viewing a chart in real 3D space helped people make more accurate judgments compared to looking at a flat or screen-based version. Overall, they were testing whether 3D printed visuals could improve how we understand and interpret data.",6.854525092863377e-309,1.0074293057302316e-308,7.542488108819235e-309,8.591264405437346e-309,1.6951515010519865e-308,1.0,1.3458615468204643e-308
145,I think that the purpose of this experiment was to determine how undergraduate students interpret data that is presented graphically.,0.1479226020543923,0.11465180946193552,0.09875759220214828,0.11768307983503351,0.13985172354752978,0.0724949552369639,0.08526725001283873
146,To see if we are understand what graphs have more data entries,1.1471372017021725e-308,1.0,7.65549315151273e-309,1.0975500097823967e-308,1.210104914958653e-308,1.0794474601768194e-308,9.205329354450153e-309
147,To decide what type of graphs are a more effective way to display data for people to understand. Whether humans better interpret a graph based on the way it is presented to them.,1.205784917568441e-308,1.0,7.92709621076049e-309,1.1454311749907455e-308,1.292609592492697e-308,1.082532660110903e-308,9.30606669016587e-309
148,To better understand how students perceive different heights.,0.08923170470102323,0.08552442516089846,0.08170051208072426,0.07965304489095473,0.05573816612529877,0.03963438407541781,0.08629838783366972
149,To gather statistics on if the triangle or circle bar was taller and we repeated multiple times to see if the triangle or circle bar was taller more of the times.,1.4097773304590886e-308,1.0,9.677998401080414e-309,3.301949030157065e-308,1.2350439210381417e-308,1.1283155965844947e-308,1.094187507483877e-308
150,I think it does help you with estimating your percentage in how things can be larger and smaller than one another.,0.12712776710175266,0.048838391042578706,0.3193679627182134,0.049870001934657744,0.06538784020035586,0.03514497265581665,0.11468137499946796
151,To test are abilities to identify different percentages.,1.0,1.3212218731170996e-308,2.2952704682529967e-308,1.3102507016641917e-308,1.3251050263879215e-308,7.894679007749505e-309,1.5644566944882627e-308
152,I think the purpose of the experiment was see the persepective of other students and how they look at graphs.,0.11335318645236502,0.10820234668656539,0.08633272795036144,0.13500951477944723,0.1641833604174117,0.0821952780897916,0.08735259797489985
153,To gain insight on how students can mentally measure.,1.0,1.500695302439006e-308,1.728303876645966e-308,1.3108672484565835e-308,1.3124053418592233e-308,8.227778970741305e-309,1.4335954991928463e-308
154,I believe that the purpose of the experiment is to understand how people read graphs and understand what they are looking at. The purpose is to see what amount people think of when they see bar graphs.,0.06345667207143028,0.09373428139788273,0.04299495615627013,0.24146991766247952,0.06232701937876914,0.04401677681163591,0.042997341134911556
155,"I think the purpose of the experiment was to see how people perceive and estimate numerical values in relation to visual representations, like bar heights, and how accurate those estimations are.",0.05325574433493931,0.09302955391010112,0.03700655634653186,0.5389431310411377,0.047843184800409055,0.03457987352840455,0.03616393939252349
156,The purpose of the experiment was to see  different people see and visualize bar graphs and data.,0.06788457076582757,0.09845916626966938,0.04430377919609992,0.22828862797746083,0.06346487010600103,0.04451141900507507,0.04408453129324547
157,The purpose of this experiment was to evaluate people's ability to observe and compare the size and scaling of objects.,1.6722928510808225e-308,1.2641033553033736e-308,3.976400917101102e-308,1.1869986630049094e-308,2.681226437356547e-308,1.141108265425434e-308,1.0
158,I think the purpose was to identify differences in bar sizes in graphs.,1.41717792359099e-308,1.0,9.52069045039683e-309,2.549402744832033e-308,1.328529692106359e-308,1.211718753170455e-308,1.125112550062072e-308
159,how good people are at guessing the difference between objects,1.558617620672939e-308,1.415209761862559e-308,2.369274142944227e-308,1.20980904872466e-308,3.049791458280511e-308,1.4665200931728705e-308,1.0
160,I think the purpose of the experiment was to see how the height of the towers next to the ones we were guessing the height of influenced how tall we thought it was. To see how we analyzed the whole situation.,0.0944917069599365,0.07670947227282492,0.08003109851516232,0.06122647412986967,0.051847351671084355,0.039887637253312985,0.09360688697024261
161,To compare old studies to new studies. I think the big idea was to perform a nearly identical experiment to one done in the past and compare the results.,1.0,7.4872895870087e-309,2.7823962879526083e-308,8.20926230167777e-309,1.0093260610937754e-308,6.028740702753407e-309,9.973964426138645e-309
162,I think the purpose of the experiment was to see how people on average perceive proportions without any reference numbers. It could also be to see which age group seems to guess proportions more effectively as well.,1.0,1.1547696326876847e-308,2.9124102289462124e-308,1.2438993176759595e-308,1.3348238841770415e-308,7.64373448545559e-309,1.425535067774731e-308
163,to see if students can tell the difference between online charts and physical charts,0.13458519733510185,0.3620371776960175,0.08065772125455128,0.12205434813260241,0.12421546941879476,0.09031563150162154,0.08613445466131049
164,Determining the accuracy of students' observations.,1.0,1.647093857484637e-308,1.708943919537941e-308,1.5168067511198434e-308,1.445110203177503e-308,8.706734405084113e-309,1.398009070862192e-308
165,I think that the purpose of the experiment was to evaluate how individuals perceive size of the different lengths of the block towers.,0.12460559897594796,0.10514424993779753,0.10507320641732179,0.08378951195308156,0.072251601329919,0.05838489136409115,0.12173284190792225
166,To determine if people could determine the difference between graphs.,0.07342093564481207,0.6298207571887521,0.04680645020395124,0.06390915587442642,0.06825816021695842,0.060722772653576146,0.05706176821752353
167,To see how well students are at makes educated guesses about the height of the bars.,1.5408901983309794e-308,1.0,1.037962338562466e-308,2.5641995460230774e-308,1.2025251472647276e-308,1.0824981374522443e-308,1.196487233464739e-308
168,The purpose of the experiment was to see how different students can perceive different heights.,0.08867778728268694,0.08263690310388254,0.08390627911454386,0.07930051497296324,0.05625694449960599,0.03941201148594588,0.08759018440835865
169,To gather information about a certain thing.,0.22493534174796107,0.09969012586526893,0.08062047300387261,0.06398607468777966,0.08003055250593158,0.050705556582637805,0.0691735611332231
170,Too evaluate how people perceive things differently.,0.2467393863270955,0.0835278322135975,0.08418166321399805,0.06014058904939353,0.0749835015457975,0.04779102485896541,0.07177768831782724
171,I think the purpose of the experiment was to see how accurately we can estimate the percentages and heights of the bars/blocks based on each other's heights. I also think it is testing how differently each of us sees the heights and how our answers may change throughout the experiment.,1.306166833698142e-308,2.8186795146391323e-308,9.805381140113466e-309,1.0,1.1261540725053144e-308,8.951695146176836e-309,9.581547953119373e-309
172,I think that the purpose of the experiment was to familiarize ourselves with the context of how we can see statistics in real life.,0.5699136913630637,0.04629775792417987,0.17111058236246207,0.053089697295529883,0.06402995214821866,0.03616044853248266,0.05939787037406312
173,To interpret how people view graphs.,1.258530705862345e-308,1.0,8.034764703525763e-309,1.164930118049142e-308,1.219787403067233e-308,1.0679441237515273e-308,9.56808543316896e-309
174,I think it was to see how college students who are taking statistics can estimate percentages compared to those who are not taking statistics.,0.3292556914314435,0.12125271641007276,0.08817970329361699,0.0847249123547449,0.0885884442038185,0.05564639889227607,0.07169831013284741
175,to understand how people interpret statistical graphics and how accurately the information can be represented.,0.14645294068797365,0.3847720312990296,0.08043822111721168,0.1057045299282575,0.11467120317186401,0.08316575941396005,0.08479531438170353
176,"To evaluate the accuracy between people to be able to make perceptual judgements. For example, comparing bar heights pf 2D and 3D charts.",0.09913048176198604,0.2332056066878995,0.07517957150091496,0.09662693874325037,0.11709956320545756,0.10825866136956988,0.11434716996590362
177,To test peoples height judgement,0.09395948200700714,0.08602766175437153,0.08138915815377169,0.07507207154152422,0.05413693344391026,0.03956431605061206,0.08763100191679012
178,"The goal of the experiment was to see how people understand and compare data when it's shown in different types of bar charts—like regular 2D charts, 3D charts on a screen, and even 3D printed charts you can touch.",7.51922373780886e-309,1.157327448750752e-308,8.09919941318449e-309,9.82394946928167e-309,2.1615805818706847e-308,1.0,1.420116149888738e-308
179,to gather students thoughts.,1.0,1.46781287245331e-308,1.540835517785923e-308,1.2258842777793637e-308,1.2464393787238097e-308,8.107781884888137e-309,1.300363897331335e-308
180,"I really think the purpose of this experiment was to see how accurately different people can judge the difference between bar heights, depending on how the graph is set up and how the graph is shown for an example whether the graph is a 3-D or a 2D or physically printed in 3-D they wanted to see if certain types of different graphs make it easier or harder to understand the data that is set before you just by looking at it. It looks like they were testing whether the information that was represented affects how the different people interpret it, especially when comparing the numbers on a visual basis.",1.2707090557267004e-308,2.5803944322096385e-308,9.272336280378567e-309,1.0,1.248707198589361e-308,9.653058786328033e-309,9.42668256915884e-309
181,na,0.22019164264079077,0.07446290359750624,0.10088792879467388,0.059829578477088696,0.08080007308386859,0.04886408226049667,0.08410547667224987
182,"The purpose was to see how well people can understand and compare numbers when they are shown in different kinds of bar graphs. There were comparing regular 2D digital, 3D bar graphs on the screen, and 3D bar graphs printed. Ultimately, they are trying to figure out if the way the data is presented affects how accurately people can read and understand it.",0.03903776844493838,0.08565735220028689,0.028425036233589693,0.1695492911864901,0.04514705549143164,0.0356581037170954,0.031476294936636236
183,To see if people could tell a difference in the way a graph looked online vs in person,1.200633154805335e-308,1.0,8.093784574654424e-309,1.133490995477786e-308,1.305980208974504e-308,1.1746600493533137e-308,1.010037484383093e-308
184,"I think the purpose of the design was to tell perception and how that differs between different people. Having a representative block to base one's perception of another block off is something that can be variable between people. Although we all have a general sense and idea of perception, guessing can only be so precise.",0.1264115663517508,0.10258353022188486,0.10616244327501749,0.0806941624827418,0.07298394148202131,0.0585645592389449,0.12358169883372006
185,To gain an understanding on how bar graphs can be interpreted by different minds,0.10877443493653137,0.4265950504130019,0.06727033900606279,0.13257593615202198,0.09762461472877244,0.08753739928123877,0.07962222548237079
186,Improve people‘s perception of space and proportion,1.6832756996794774e-308,1.262956053574697e-308,4.0734004581166015e-308,1.190417814407379e-308,2.6040133357056823e-308,1.1258176127393107e-308,1.0
187,"The purpose of the experiment was to evaluate and compare the accuracy of perceptual judgments in interpreting data from 2D bar charts, 3D digital bar charts, and 3D printed bar charts, replicating and extending Cleveland and McGill’s position-length experiment.",6.952944698068723e-309,9.98957241925118e-309,7.789641539563724e-309,8.552016214152125e-309,1.7473585520794586e-308,1.0,1.445875461448457e-308
188,I think the purpose of this experiment was to depict how others view perceptions of others and see how accurately we differ heights in 3D bar graphs.,0.04781256263215194,0.08632358227900246,0.03486434115402607,0.23284672369811726,0.04112096833530797,0.02979031229367114,0.03351381157971043
189,To analyze if 2D or 3D graphs are easier to understand.,0.0896607325266648,0.18832674832662744,0.0805308490445948,0.0967719217075571,0.181785612844451,0.21027730613462817,0.14194213316056722
190,I think the point of the experiment was to see if 3D graphs have gotten better over time and if they are useful for data measurement.,1.169400868668419e-308,1.2154596105582736e-308,1.527988065419721e-308,1.1910231329814053e-308,1.0,1.953098472308632e-308,2.8940282405070115e-308
191,To engage us and learn more about the research. To help us understand how people interpret 2D and 3D printed graphs.,0.09934985566408575,0.387226356666207,0.07175489865210176,0.09747944796546809,0.1263750251901341,0.11733553808207446,0.1004788777799289
192,To see if the general population over or underestimates quantities,1.0,1.345044017452923e-308,2.152079946911679e-308,1.3174680749682637e-308,1.335231683751494e-308,7.959011555681963e-309,1.473217359627586e-308
193,I think the purpose of the experiment was to challenge students thinking on a deeper level.,0.918864821368446,0.008751575814744549,0.03250665742774562,0.009558395112242424,0.012224990932715086,0.006939937014171058,0.011153622329935206
194,I think the purpose of the experiment was to see if we could interpret data better in a 3D way or 2D.,1.8200625513892336e-308,9.667272307659577e-309,1.0,1.00014418408554e-308,2.3201018995688025e-308,8.68519068921608e-309,2.6322317611930764e-308
195,"I think this experiment aimed to help us (stats 218 students) understand how different variables in a 3D scatterplot, such as shape and color, affect perception and interpretation of multidimensional data in visuals.",1.208016700318283e-308,1.160886904076813e-308,1.790185871082967e-308,1.128293638477992e-308,1.0,1.7404705559985877e-308,4.700817228665836e-308
196,"To better understand statistical concepts such as writing hypothesis, probability, p values, and standardized statistics.",0.15073885168470508,0.37993351227685984,0.08106924296861553,0.10787149949957212,0.11385679607902317,0.08218656502341387,0.0843435324678103
197,"The purpose of this experiment was comparing how accurately people judge data using 2D, digital 3D, and 3D printed bar charts.",6.92123187802143e-309,9.97159494347792e-309,7.687952863211994e-309,8.44212683593756e-309,1.712902725623124e-308,1.0,1.4250209487322146e-308
198,"The purpose of the experiment was to see how well people could compare bar heights in 2D, digital 3D, and 3D printed graphs. The researchers wanted to know if 3D printed graphs help people understand the data better.",7.52862525383861e-309,1.1487667039357333e-308,8.070426990668736e-309,9.50861966617933e-309,2.1157660598106006e-308,1.0,1.45901044499078e-308
199,"To understand/test our vision/perception of bar graphs, but I didn't understand why they chose bar graphs.",1.4416802134361936e-308,1.0,9.54098303078339e-309,2.2866269463490516e-308,1.389821412713642e-308,1.252861695319175e-308,1.1518786158134e-308
200,"The purpose of this experiment is to see how well people are able to examine 2D and 3D models. There was some previous data showing that people have a harder time examining 3D models, so this study is trying to replicate these results or see if they are different.",1.3595845295799e-308,1.3835248770774173e-308,1.9103035394089444e-308,1.1921484150973267e-308,3.9213727952109016e-308,1.8429547850052747e-308,1.0
201,"This study aimed to:

*

Replicate and extend the foundational work by Cleveland and McGill on graphical perception.

*

Determine whether 3D printed charts could improve perceptual accuracy compared to 2D or digital 3D charts.

*

Assess how well participants could judge which bar was smaller and estimate the ratio between bar heights across the different formats.",6.84963475879977e-309,9.819475775681197e-309,7.669770667904344e-309,8.40919197091554e-309,1.6856896057518934e-308,1.0,1.4131351220478784e-308
202,"To clarify the differences between 2D printed bar charts in relation to their heights, and 3D bar charts.",0.02664088835831009,0.04183497979386383,0.028443333072669552,0.03548791431291018,0.06908427282714381,0.6490356844642805,0.049226841577380685
203,"to evaluate how accurately people can interpret and compare data using different types of bar charts, specifically 2D graphs, 3D digital graphs, and 3D printed graphs. It aimed to determine whether 3D printed charts offered perceptual advantages or disadvantages compared to their 2D counterparts, especially with how well participants could judge and compare bar heights representing numerical values.",6.75018712164563e-309,9.96816226480994e-309,7.40027385209758e-309,8.49429110776484e-309,1.6147145558351506e-308,1.0,1.308705582772604e-308
204,"The purpose of the experiment was to estimate the percentage of students who understand statistical differences by being presented 3D models, versus typical 2D models.",0.08423214549403742,0.04912752068162174,0.12181263491379654,0.047302190208870845,0.062086560704843904,0.03299247644666815,0.10412811805769662
205,To determine the long run proportion of how many successes students produce in the perceptual ability test.,1.0,1.4700311458589293e-308,1.8713760426991876e-308,1.3266631676135765e-308,1.3113959223408754e-308,8.144354557368867e-309,1.534470149183662e-308
206,The purpose of this experiment was to gather data on how students interpret different types of charts and graphs. As well as to see how accurate students can interpret different type of charts and graphs.,0.13595953987629286,0.3484844428338799,0.08316650211371067,0.12205299728035765,0.12938731938727324,0.09240743925839158,0.08854175925009415
207,"To determine how accurately visual, statistical information is perceived across multiple mediums of presentation (2D, 3D, and 3D printed).",0.06748298602550636,0.09932181342489778,0.07869921727706192,0.07212909284780371,0.18149658537836952,0.23103621104090866,0.21093593709932576
208,To determine how people view 2D and 3D differently.,0.15122644473532168,0.12458162264113967,0.11095011595580519,0.08103763750207058,0.09337990576067082,0.07218842270980258,0.150985719553511
209,The purpose of this could have been to understand human estimation and its accuracy or inaccuracy without the aid of tools.,1.0,1.506185871487439e-308,1.7922334515241203e-308,1.3668334271803396e-308,1.481410373575726e-308,8.724756551486947e-309,1.384893919519259e-308
210,I think the experiment was trying to see how people act or think when something changes. The researchers wanted to know if doing one thing would make people react a certain way.,1.0,7.709982897092017e-309,3.4997787359833254e-308,8.538801111666024e-309,1.1003542319862935e-308,6.335104145078564e-309,1.0645837871646147e-308
211,I think the purpose of the experiment was to analyze how people respond to percentages given different size pillars.,0.13911218977231127,0.057338297181211424,0.26671364734655667,0.05758429078212894,0.0695248992531586,0.0397397655749783,0.13040522074249775
212,To test a hypothesis or investigate a research question.,1.0,7.25337334911512e-309,2.5290621061004655e-308,7.7809023408727e-309,9.40404658047806e-309,5.793571752440275e-309,9.91475326815879e-309
213,"I think the purpose of the experiement was to see how many people could identify different proportions and shapes between graphs, etc. With little to no information provided. Just based on observations",0.07772376014313136,0.07756390452008327,0.0761546581633997,0.08881882248198698,0.23323225480922022,0.07831719928978703,0.08588061949569127
214,"The experiment was testing which type of graph 2D, 3D on a screen, or 3D printed helps people compare bars more accurately. It was to see if 3D printed graphs work better than screen versions.",0.01661455199972348,0.025610911401347042,0.017817152362934685,0.02159336879801064,0.05000287219265127,0.770795458330259,0.03138105922880939
215,"I think the purpose was to see which kind of graph2D, 3D on screen, or 3D printedhelps people understand data the best.",0.09244705911220365,0.2251208666509724,0.07385414268162206,0.1103072015059353,0.16082369700625535,0.14846893813057205,0.1102421065988134
216,"To examine how accurately subjects perceive the size of bars in a 2D, 3D, and a 3D printed chart not only for size but dimension as well.",6.97563911654736e-309,1.0470228880407006e-308,7.581182146182144e-309,8.782098930382365e-309,1.7105895590106937e-308,1.0,1.3608283690192495e-308
217,I think the purpose of this experiment was to show that 3D experiments that are printed allow you to get better data compared to ones that are digital.,1.174654834441817e-308,1.00361539211042e-308,2.1534128550992136e-308,1.0282731341201723e-308,1.0,1.3644440356499893e-308,3.866600338972559e-308
218,The purpose of the experiment was to see if people can better determine the size difference between two bars better with a 3D model or a computer model.,1.208777625458274e-308,3.0161546007894085e-308,9.48300104088638e-309,1.0,1.127608743694333e-308,9.40345914206549e-309,9.586581520539595e-309
219,To determine how different demographics of people understand statistical charts and how they perceive statistical differences.,0.15980099475193707,0.3584408532199165,0.08378304990489573,0.11220293666191011,0.1169684086709759,0.0827291461225232,0.08607461066784142
220,"To see which age group has the sharpest/most accurate approximations of visual scaling and/or which graph display (physical, 2-D, 3-D interactive) was the most effective in approximating accurate guesses. To see if the positioning of the irrelevant bars not asked about in each graph helped improve accuracy as references. Possibly also contrasted duration spent on each graph with accuracy and/or age.",0.08666602698006201,0.5257941678934247,0.05517708180696309,0.09947437634994949,0.0893285770469014,0.07632178939897875,0.06723798052372063
221,I think the purpose of this experiment is to understand how accurately and effectively people interpret data from three-dimensional representations compared to traditional two dimensional representations.,0.027546960689567898,0.02688433189863932,0.04202356292313355,0.02532265160405516,0.3608748157457895,0.04012517160880148,0.15192671497101592
222,To see how well we can eyes ball measurements and differences between heights,0.10324039746065101,0.08152925751402146,0.08327719500935274,0.0681700838928337,0.05311486742349596,0.03857163700876072,0.08987718655887146
223,To see if the different visuals of the same graph have different outcomes of how tall the smaller bars are compared to one another.,1.447405804319201e-308,1.0,9.71266978893711e-309,2.2298883187066596e-308,1.288595255407514e-308,1.191258304394302e-308,1.171496362052466e-308
224,To see which method of presenting graphs showed the most accurate depiction of the data.,1.221140838740007e-308,1.0,7.919914721874554e-309,1.1330867363667593e-308,1.226884266518451e-308,1.0715809604370915e-308,9.434596217414113e-309
225,to see if wed catch onto the repetition.,0.21867396007748116,0.08703077639515319,0.09113597629276515,0.061536317182499724,0.07773015127732254,0.05229850255312019,0.08073600174833277
226,I think the purpose of the experiment was to see how students read bar graphs when they are presented differently.,0.06309708324712358,0.0917777937837748,0.043481285914137344,0.24130943046257086,0.06344761451938277,0.04444906859310389,0.04343468809328613
227,To see the difference between how students picked what they picked for an estimation.,1.0,1.4867147432928786e-308,1.7925428583835746e-308,1.3230029066477316e-308,1.340877306440318e-308,8.27003353762302e-309,1.44035263721851e-308
228,to determine the statistics on how people judge comparative sizes.,0.1858212543249936,0.07226858597849477,0.18559549631316916,0.06570473389521612,0.07036312453657317,0.04476582009629084,0.13589929550810526
229,The purpose of the experiment was to identify if men or women can interpret graphs.,0.11482591262759222,0.12307701308429789,0.08294949677205843,0.13384546963429234,0.15305435949081234,0.0835605377678939,0.08531622297389513
230,I think the purpose is to see how much people can estimate size of graphs in a 3D space since generally they aren't presented to us like that.,0.09058600147219176,0.19458515938493784,0.07533533862019712,0.10567632668138831,0.18103297872527585,0.1571239587125258,0.11692424808985752
231,To understand how our perception of what the hypothesis per block differed to the actual correct answer.,0.5256473571209411,0.0458564084420374,0.19357687474694674,0.049838282164582144,0.06022853991006425,0.03532956219246095,0.06377937890670402
232,"to familiarize us with looking at and reading graphs, but I think the measured variable is how accurate we are at eyeballing heights and ratios.",0.08635852729889024,0.2742614593921497,0.06101837132105879,0.1287235329227582,0.06315087553368784,0.05098737703399284,0.0667792491706211
233,I think the purpose was to see if people estimate numerical values better from 3D graphs in person or on a screen. This could help instructors when determining class curriculum to decide what form of graphs to provide their students with.,0.0904449927422204,0.20932895003463992,0.0739204082245627,0.10984727557370727,0.17514369214006573,0.15145243526876015,0.11112625770241819
234,to view graphs in person or in different views on screen to trick your mind into thinking how big a graph was compared to another graph.,1.2488805780880415e-308,1.0,8.094710845181157e-309,1.1612714890730245e-308,1.243596862875915e-308,1.102773773023053e-308,9.83218195264631e-309
235,To demonstrate that people see things differently and there isn't always one correct answer.,0.22275431728460718,0.08754755778841758,0.08943019146803927,0.061435150910269756,0.077057282925523,0.051861214526029514,0.07905597062378848
236,I genuinely have no idea.,0.21940941361649494,0.08555056097756589,0.09199323719058099,0.061305068141784304,0.07710425952710018,0.051990139983428,0.0817890060897205
237,I think the purpose of the experiment was to test what stats has taught us.,0.5668259465614598,0.043397830845177676,0.1883042742031978,0.04911303502743797,0.06011888688843769,0.03403891416879516,0.058201112305494115
238,"If you're able to properly estimate based on a given data, compared to another data.",1.0,1.459112238309969e-308,1.829626175059318e-308,1.345042993594612e-308,1.3415702864323813e-308,8.196822108501987e-309,1.408620466462284e-308
239,I think the purpose of the experiment was to be able to determine if students were able to identify and understand and interpret statistical graphs.,0.13186298664307303,0.11546438744591105,0.09271180993262214,0.1254038423890663,0.14816415377941683,0.07694855873112413,0.08607327342962873
240,I feel as though the purpose of the experiment was to determine our understanding on how we can view the differences in values given on the 3D printed objects.,1.181286262651473e-308,9.982067245693736e-309,2.2192221258742094e-308,1.0199584313791865e-308,1.0,1.3375134499337545e-308,3.930434517150319e-308
241,I think the experiment was to examine whether people can better identify proportions based on a physical or digital model.,0.5313802746537686,0.05131676014758511,0.18854471684310453,0.057216929611991645,0.06625638976089872,0.03703671597770509,0.06824821300494623
242,"The purpose of this study is a little unclear to me, but I think it was to potentially understand the strategies used amongst stats 218 students in choosing the ""taller"" figure. I would assume students' results from this study were compared to the grades of students.",0.09781704306977487,0.06384849131678781,0.10369168425954549,0.06518908295043584,0.0592878980711949,0.035845891308239126,0.092100533892009
243,The project aimed to investigate how students comprehend and analyze data given using visual tools such as block-based graphics or models. Its goal was to integrate statistical principles from Stat 218 to real-world visual representations and measure how well students understood them.,0.1407088496056866,0.3472974035629415,0.08492498638334703,0.11664660554763134,0.1293811212588247,0.09140566901786121,0.08963536462370765
244,"I was pretty confused about what the goal of the experiment was, but perhaps it was for instructors to gain a better understanding of how students perceive objects.",3.0065324517233212e-308,8.345379921944684e-309,1.0,8.770075758460967e-309,1.4191633029144055e-308,7.05002182842885e-309,1.625794668421817e-308
245,The purpose of the experiment was to demonstrate how estimation techniques are used to make inferences about a population and to explore whether an observed effect suggests a causal relationship.,1.0,7.78631563555807e-309,2.376480352939043e-308,8.60251530813546e-309,9.958630562914426e-309,6.01809338160392e-309,9.70793553651195e-309
246,I think that the purpose of the experiment was to test how students perceive the height and percentages of different bar graphs.,0.0554410814463709,0.08698004749184912,0.03743184928706241,0.28485031789618775,0.051956465417916625,0.037216551112690746,0.037120651961301786
247,I think the purpose of the experiment was to make you think critically about data analysis and proportions based on graphs/models.,0.44288104017790686,0.062375370613218836,0.2158487436621833,0.07073192174640303,0.08269903921859184,0.04636030460985037,0.07910357997184561
248,"The purpose of the experiment was to investigate how accurately people perceive and compare data using different forms of bar charts—specifically traditional 2D charts, 3D digital visualizations, and physical 3D printed versions. By examining participants’ ability to judge which bar is smaller and estimate the ratio between bars, the researchers aimed to assess whether physical depth and tactile interaction in 3D printed charts improve perceptual accuracy compared to screen-based 3D and flat 2D representations.",6.616036241679384e-309,9.638392893836886e-309,7.316223932705377e-309,8.321312479308446e-309,1.564587773494484e-308,1.0,1.2826228607912896e-308
249,I think the purpose of the experiment was to retest an old experiment to see if anything had shifted in society since the original experiment was conducted.,1.0,7.63701618545179e-309,3.501304463979642e-308,8.48771456463396e-309,1.087057615084121e-308,6.28955287881484e-309,1.0630351284441217e-308
250,To see if the results have changed through generations of students at UNL.,0.5004233469286358,0.0823758073343656,0.07617065873762424,0.06737571379521425,0.06744887950874473,0.043055097538696574,0.06274241377454254
251,I think the purpose of the experiment was to see if different students would read the graphs differently.,0.11762557093208903,0.11521028640516079,0.08552065654343848,0.13512309650070803,0.15554872264959685,0.08153999859927714,0.08606068072057182
252,"The purpose of the experiment seemed to be testing how individuals interact with or respond to different 3D model designs. It may have aimed to explore how certain features—like shape, clarity, or usability—affect perception or performance when using a model. Overall, the experiment likely intended to gather data to improve design effectiveness or learning outcomes.",1.2361641041507307e-308,1.0340366220239e-308,2.424424050792135e-308,1.030076471615719e-308,1.0,1.3246252703400766e-308,4.994190285665899e-308
